	SubjectID1	SubjectID2	Group1	Group2	Distance
1165	EG0194	EG0605	Before abduction	Before abduction	0.1998
1166	EG0194	EG0055	Before abduction	Before abduction	0.4928
1167	EG0194	EG0497	Before abduction	Before abduction	0.268
1168	EG0194	EG0415	Before abduction	Before abduction	0.379
1169	EG0194	EG0401	Before abduction	Before abduction	0.1998
1170	EG0194	EG0381	Before abduction	Before abduction	0.3246
1171	EG0194	EG0039	Before abduction	Before abduction	0.2974
1172	EG0194	EG0303	Before abduction	Before abduction	0.2488
1173	EG0194	EG0282	Before abduction	Before abduction	0.2034
1174	EG0194	EG0280	Before abduction	Before abduction	0.2884
1175	EG0194	EG0236	Before abduction	Before abduction	0.3022
1176	EG2608	EG2518	Before abduction	Before abduction	0.2432
1177	EG2608	EG2490	Before abduction	Before abduction	0.2548
1178	EG2608	EG2435	Before abduction	Before abduction	0.2132
1179	EG2608	EG2419	Before abduction	Before abduction	0.2878
1180	EG2608	EG0136	Before abduction	Before abduction	0.3104
1181	EG2608	EG2335	Before abduction	Before abduction	0.2528
1182	EG2608	EG2279	Before abduction	Before abduction	0.242
1183	EG2608	EG2214	Before abduction	Before abduction	0.274
1184	EG2608	EG2186	Before abduction	Before abduction	0.3236
1185	EG2608	EG2149	Before abduction	Before abduction	0.3724
1186	EG2608	EG1976	Before abduction	Before abduction	0.2332
1187	EG2608	EG1915	Before abduction	Before abduction	0.264
1188	EG2608	EG1905	Before abduction	Before abduction	0.2458
1189	EG2608	EG1904	Before abduction	Before abduction	0.2246
1190	EG2608	EG1872	Before abduction	Before abduction	0.234
1191	EG2608	EG1830	Before abduction	Before abduction	0.278
1192	EG2608	EG1825	Before abduction	Before abduction	0.2204
1193	EG2608	EG1823	Before abduction	Before abduction	0.2518
1194	EG2608	EG1724	Before abduction	Before abduction	0.2024
1195	EG2608	EG1599	Before abduction	Before abduction	0.292
1196	EG2608	EG1507	Before abduction	Before abduction	0.243
1197	EG2608	EG1394	Before abduction	Before abduction	0.2996
1198	EG2608	EG1359	Before abduction	Before abduction	0.2258
1199	EG2608	EG1080	Before abduction	Before abduction	0.1988
1200	EG2608	EG1069	Before abduction	Before abduction	0.3074
1201	EG2608	EG1051	Before abduction	Before abduction	0.3144
1202	EG2608	EG0070	Before abduction	Before abduction	0.3516
1203	EG2608	EG0968	Before abduction	Before abduction	0.211
1204	EG2608	EG0967	Before abduction	Before abduction	0.294
1205	EG2608	EG0946	Before abduction	Before abduction	0.2784
1206	EG2608	EG0883	Before abduction	Before abduction	0.2632
1207	EG2608	EG0831	Before abduction	Before abduction	0.2592
1208	EG2608	EG0800	Before abduction	Before abduction	0.3086
1209	EG2608	EG0767	Before abduction	Before abduction	0.2526
1210	EG2608	EG0744	Before abduction	Before abduction	0.2682
1211	EG2608	EG0732	Before abduction	Before abduction	0.3256
1212	EG2608	EG0660	Before abduction	Before abduction	0.2108
1213	EG2608	EG0605	Before abduction	Before abduction	0.2518
1214	EG2608	EG0055	Before abduction	Before abduction	0.4904
1215	EG2608	EG0497	Before abduction	Before abduction	0.2062
1216	EG2608	EG0415	Before abduction	Before abduction	0.2552
1217	EG2608	EG0401	Before abduction	Before abduction	0.3112
1218	EG2608	EG0381	Before abduction	Before abduction	0.2224
1219	EG2608	EG0039	Before abduction	Before abduction	0.2776
1220	EG2608	EG0303	Before abduction	Before abduction	0.2444
1221	EG2608	EG0282	Before abduction	Before abduction	0.2642
1222	EG2608	EG0280	Before abduction	Before abduction	0.2304
1223	EG2608	EG0236	Before abduction	Before abduction	0.2352
1224	EG2608	EG0194	Before abduction	Before abduction	0.3144
1225	EG2591	EG2518	Before abduction	Before abduction	0.1416
1226	EG2591	EG2490	Before abduction	Before abduction	0.2108
1227	EG2591	EG2435	Before abduction	Before abduction	0.2098
1228	EG2591	EG2419	Before abduction	Before abduction	0.211
1229	EG2591	EG0136	Before abduction	Before abduction	0.187
1230	EG2591	EG2335	Before abduction	Before abduction	0.1838
1231	EG2591	EG2279	Before abduction	Before abduction	0.1792
1232	EG2591	EG2214	Before abduction	Before abduction	0.1768
1233	EG2591	EG2186	Before abduction	Before abduction	0.2028
1234	EG2591	EG2149	Before abduction	Before abduction	0.3988
1235	EG2591	EG1976	Before abduction	Before abduction	0.183
1236	EG2591	EG1915	Before abduction	Before abduction	0.1958
1237	EG2591	EG1905	Before abduction	Before abduction	0.2012
1238	EG2591	EG1904	Before abduction	Before abduction	0.1896
1239	EG2591	EG1872	Before abduction	Before abduction	0.1566
1240	EG2591	EG1830	Before abduction	Before abduction	0.2596
1241	EG2591	EG1825	Before abduction	Before abduction	0.2094
1242	EG2591	EG1823	Before abduction	Before abduction	0.2798
1243	EG2591	EG1724	Before abduction	Before abduction	0.1858
1244	EG2591	EG1599	Before abduction	Before abduction	0.1856
1245	EG2591	EG1507	Before abduction	Before abduction	0.1834
1246	EG2591	EG1394	Before abduction	Before abduction	0.2574
1247	EG2591	EG1359	Before abduction	Before abduction	0.2082
1248	EG2591	EG1080	Before abduction	Before abduction	0.2154
1249	EG2591	EG1069	Before abduction	Before abduction	0.2456
1250	EG2591	EG1051	Before abduction	Before abduction	0.3452
1251	EG2591	EG0070	Before abduction	Before abduction	0.2164
1252	EG2591	EG0968	Before abduction	Before abduction	0.223
1253	EG2591	EG0967	Before abduction	Before abduction	0.2018
1254	EG2591	EG0946	Before abduction	Before abduction	0.3112
1255	EG2591	EG0883	Before abduction	Before abduction	0.1664
1256	EG2591	EG0831	Before abduction	Before abduction	0.2232
1257	EG2591	EG0800	Before abduction	Before abduction	0.1784
1258	EG2591	EG0767	Before abduction	Before abduction	0.1734
1259	EG2591	EG0744	Before abduction	Before abduction	0.1558
1260	EG2591	EG0732	Before abduction	Before abduction	0.2584
1261	EG2591	EG0660	Before abduction	Before abduction	0.1974
1262	EG2591	EG0605	Before abduction	Before abduction	0.1592
1263	EG2591	EG0055	Before abduction	Before abduction	0.5236
1264	EG2591	EG0497	Before abduction	Before abduction	0.1894
1265	EG2591	EG0415	Before abduction	Before abduction	0.249
1266	EG2591	EG0401	Before abduction	Before abduction	0.2062
1267	EG2591	EG0381	Before abduction	Before abduction	0.239
1268	EG2591	EG0039	Before abduction	Before abduction	0.2556
1269	EG2591	EG0303	Before abduction	Before abduction	0.212
1270	EG2591	EG0282	Before abduction	Before abduction	0.2148
1271	EG2591	EG0280	Before abduction	Before abduction	0.2312
1272	EG2591	EG0236	Before abduction	Before abduction	0.2436
1273	EG2591	EG0194	Before abduction	Before abduction	0.226
1274	EG2591	EG2608	Before abduction	Before abduction	0.2246
1275	EG0141	EG2518	Before abduction	Before abduction	0.294
1276	EG0141	EG2490	Before abduction	Before abduction	0.3032
1277	EG0141	EG2435	Before abduction	Before abduction	0.2896
1278	EG0141	EG2419	Before abduction	Before abduction	0.3242
1279	EG0141	EG0136	Before abduction	Before abduction	0.3532
1280	EG0141	EG2335	Before abduction	Before abduction	0.316
1281	EG0141	EG2279	Before abduction	Before abduction	0.3232
1282	EG0141	EG2214	Before abduction	Before abduction	0.3298
1283	EG0141	EG2186	Before abduction	Before abduction	0.3582
1284	EG0141	EG2149	Before abduction	Before abduction	0.2966
1285	EG0141	EG1976	Before abduction	Before abduction	0.3046
1286	EG0141	EG1915	Before abduction	Before abduction	0.3112
1287	EG0141	EG1905	Before abduction	Before abduction	0.2644
1288	EG0141	EG1904	Before abduction	Before abduction	0.3286
1289	EG0141	EG1872	Before abduction	Before abduction	0.2896
1290	EG0141	EG1830	Before abduction	Before abduction	0.3748
1291	EG0141	EG1825	Before abduction	Before abduction	0.2908
1292	EG0141	EG1823	Before abduction	Before abduction	0.3314
1293	EG0141	EG1724	Before abduction	Before abduction	0.2432
1294	EG0141	EG1599	Before abduction	Before abduction	0.3176
1295	EG0141	EG1507	Before abduction	Before abduction	0.3138
1296	EG0141	EG1394	Before abduction	Before abduction	0.2954
1297	EG0141	EG1359	Before abduction	Before abduction	0.3028
1298	EG0141	EG1080	Before abduction	Before abduction	0.2376
1299	EG0141	EG1069	Before abduction	Before abduction	0.3002
1300	EG0141	EG1051	Before abduction	Before abduction	0.2632
1301	EG0141	EG0070	Before abduction	Before abduction	0.3802
1302	EG0141	EG0968	Before abduction	Before abduction	0.2694
1303	EG0141	EG0967	Before abduction	Before abduction	0.3598
1304	EG0141	EG0946	Before abduction	Before abduction	0.3406
1305	EG0141	EG0883	Before abduction	Before abduction	0.3136
1306	EG0141	EG0831	Before abduction	Before abduction	0.346
1307	EG0141	EG0800	Before abduction	Before abduction	0.3628
1308	EG0141	EG0767	Before abduction	Before abduction	0.3186
1309	EG0141	EG0744	Before abduction	Before abduction	0.3154
1310	EG0141	EG0732	Before abduction	Before abduction	0.3238
1311	EG0141	EG0660	Before abduction	Before abduction	0.2906
1312	EG0141	EG0605	Before abduction	Before abduction	0.296
1313	EG0141	EG0055	Before abduction	Before abduction	0.397
1314	EG0141	EG0497	Before abduction	Before abduction	0.2888
1315	EG0141	EG0415	Before abduction	Before abduction	0.3556
1316	EG0141	EG0401	Before abduction	Before abduction	0.3586
1317	EG0141	EG0381	Before abduction	Before abduction	0.261
1318	EG0141	EG0039	Before abduction	Before abduction	0.27
1319	EG0141	EG0303	Before abduction	Before abduction	0.2894
1320	EG0141	EG0282	Before abduction	Before abduction	0.3416
1321	EG0141	EG0280	Before abduction	Before abduction	0.2524
1322	EG0141	EG0236	Before abduction	Before abduction	0.341
1323	EG0141	EG0194	Before abduction	Before abduction	0.3296
1324	EG0141	EG2608	Before abduction	Before abduction	0.2452
1325	EG0141	EG2591	Before abduction	Before abduction	0.3166
1326	EG0024	EG2518	Before abduction	Before abduction	0.2286
1327	EG0024	EG2490	Before abduction	Before abduction	0.2082
1328	EG0024	EG2435	Before abduction	Before abduction	0.2672
1329	EG0024	EG2419	Before abduction	Before abduction	0.2244
1330	EG0024	EG0136	Before abduction	Before abduction	0.2696
1331	EG0024	EG2335	Before abduction	Before abduction	0.1972
1332	EG0024	EG2279	Before abduction	Before abduction	0.241
1333	EG0024	EG2214	Before abduction	Before abduction	0.2358
1334	EG0024	EG2186	Before abduction	Before abduction	0.2424
1335	EG0024	EG2149	Before abduction	Before abduction	0.432
1336	EG0024	EG1976	Before abduction	Before abduction	0.249
1337	EG0024	EG1915	Before abduction	Before abduction	0.2374
1338	EG0024	EG1905	Before abduction	Before abduction	0.2394
1339	EG0024	EG1904	Before abduction	Before abduction	0.2494
1340	EG0024	EG1872	Before abduction	Before abduction	0.213
1341	EG0024	EG1830	Before abduction	Before abduction	0.1686
1342	EG0024	EG1825	Before abduction	Before abduction	0.2546
1343	EG0024	EG1823	Before abduction	Before abduction	0.3222
1344	EG0024	EG1724	Before abduction	Before abduction	0.2646
1345	EG0024	EG1599	Before abduction	Before abduction	0.273
1346	EG0024	EG1507	Before abduction	Before abduction	0.192
1347	EG0024	EG1394	Before abduction	Before abduction	0.304
1348	EG0024	EG1359	Before abduction	Before abduction	0.24
1349	EG0024	EG1080	Before abduction	Before abduction	0.258
1350	EG0024	EG1069	Before abduction	Before abduction	0.2886
1351	EG0024	EG1051	Before abduction	Before abduction	0.3828
1352	EG0024	EG0070	Before abduction	Before abduction	0.2744
1353	EG0024	EG0968	Before abduction	Before abduction	0.28
1354	EG0024	EG0967	Before abduction	Before abduction	0.2754
1355	EG0024	EG0946	Before abduction	Before abduction	0.361
1356	EG0024	EG0883	Before abduction	Before abduction	0.2346
1357	EG0024	EG0831	Before abduction	Before abduction	0.2674
1358	EG0024	EG0800	Before abduction	Before abduction	0.2412
1359	EG0024	EG0767	Before abduction	Before abduction	0.2124
1360	EG0024	EG0744	Before abduction	Before abduction	0.2434
1361	EG0024	EG0732	Before abduction	Before abduction	0.2902
1362	EG0024	EG0660	Before abduction	Before abduction	0.2614
1363	EG0024	EG0605	Before abduction	Before abduction	0.2344
1364	EG0024	EG0055	Before abduction	Before abduction	0.5366
1365	EG0024	EG0497	Before abduction	Before abduction	0.2404
1366	EG0024	EG0415	Before abduction	Before abduction	0.296
1367	EG0024	EG0401	Before abduction	Before abduction	0.2484
1368	EG0024	EG0381	Before abduction	Before abduction	0.301
1369	EG0024	EG0039	Before abduction	Before abduction	0.3068
1370	EG0024	EG0303	Before abduction	Before abduction	0.2832
1371	EG0024	EG0282	Before abduction	Before abduction	0.16
1372	EG0024	EG0280	Before abduction	Before abduction	0.284
1373	EG0024	EG0236	Before abduction	Before abduction	0.2464
1374	EG0024	EG0194	Before abduction	Before abduction	0.2334
1375	EG0024	EG2608	Before abduction	Before abduction	0.2578
1376	EG0024	EG2591	Before abduction	Before abduction	0.2274
1377	EG0024	EG0141	Before abduction	Before abduction	0.3476
1378	EG2518	EG2580	Before abduction	After abduction	0.2266
1379	EG2518	EG2559	Before abduction	After abduction	0.2996
1380	EG2518	EG2473	Before abduction	After abduction	0.1482
1381	EG2518	EG2392	Before abduction	After abduction	0.232
1382	EG2518	EG2391	Before abduction	After abduction	0.436
1383	EG2518	EG2018	Before abduction	After abduction	0.2858
1384	EG2518	EG1990	Before abduction	After abduction	0.5216
1385	EG2518	EG1940	Before abduction	After abduction	0.1896
1386	EG2518	EG0118	Before abduction	After abduction	0.4268
1387	EG2518	EG1939	Before abduction	After abduction	0.3248
1388	EG2518	EG1892	Before abduction	After abduction	0.2658
1389	EG2518	EG1878	Before abduction	After abduction	0.3636
1390	EG2518	EG0101	Before abduction	After abduction	0.3386
1391	EG2518	EG1772	Before abduction	After abduction	0.2932
1392	EG2518	EG1673	Before abduction	After abduction	0.3032
1393	EG2518	EG1637	Before abduction	After abduction	0.4116
1394	EG2518	EG1572	Before abduction	After abduction	0.3996
1395	EG2518	EG1524	Before abduction	After abduction	0.487
1396	EG2518	EG0088	Before abduction	After abduction	0.3544
1397	EG2518	EG1490	Before abduction	After abduction	0.2246
1398	EG2518	EG1431	Before abduction	After abduction	0.2548
1399	EG2518	EG1416	Before abduction	After abduction	0.3808
1400	EG2518	EG1178	Before abduction	After abduction	0.1508
1401	EG2518	EG1153	Before abduction	After abduction	0.1532
1402	EG2518	EG1041	Before abduction	After abduction	0.1534
1403	EG2518	EG1035	Before abduction	After abduction	0.291
1404	EG2518	EG0927	Before abduction	After abduction	0.3076
1405	EG2518	EG0892	Before abduction	After abduction	0.2536
1406	EG2518	EG0850	Before abduction	After abduction	0.3882
1407	EG2518	EG0057	Before abduction	After abduction	0.3832
1408	EG2518	EG0778	Before abduction	After abduction	0.2372
1409	EG2518	EG0647	Before abduction	After abduction	0.2422
1410	EG2518	EG0546	Before abduction	After abduction	0.3544
1411	EG2518	EG0520	Before abduction	After abduction	0.337
1412	EG2518	EG0447	Before abduction	After abduction	0.4624
1413	EG2518	EG0365	Before abduction	After abduction	0.4598
1414	EG2518	EG0364	Before abduction	After abduction	0.5162
1415	EG2518	EG0341	Before abduction	After abduction	0.3286
1416	EG2518	EG0313	Before abduction	After abduction	0.354
1417	EG2518	EG0294	Before abduction	After abduction	0.2768
1418	EG2518	EG0256	Before abduction	After abduction	0.5278
1419	EG2518	EG0196	Before abduction	After abduction	0.3418
1420	EG2518	EG0175	Before abduction	After abduction	0.3672
1421	EG2518	EG2659	Before abduction	After abduction	0.3592
1422	EG2518	EG2638	Before abduction	After abduction	0.241
1423	EG2518	EG0031	Before abduction	After abduction	0.4352
1424	EG2490	EG2580	Before abduction	After abduction	0.2494
1425	EG2490	EG2559	Before abduction	After abduction	0.3304
1426	EG2490	EG2473	Before abduction	After abduction	0.207
1427	EG2490	EG2392	Before abduction	After abduction	0.2492
1428	EG2490	EG2391	Before abduction	After abduction	0.4516
1429	EG2490	EG2018	Before abduction	After abduction	0.294
1430	EG2490	EG1990	Before abduction	After abduction	0.5176
1431	EG2490	EG1940	Before abduction	After abduction	0.1888
1432	EG2490	EG0118	Before abduction	After abduction	0.4614
1433	EG2490	EG1939	Before abduction	After abduction	0.3194
1434	EG2490	EG1892	Before abduction	After abduction	0.2944
1435	EG2490	EG1878	Before abduction	After abduction	0.3738
1436	EG2490	EG0101	Before abduction	After abduction	0.3514
1437	EG2490	EG1772	Before abduction	After abduction	0.2962
1438	EG2490	EG1673	Before abduction	After abduction	0.2922
1439	EG2490	EG1637	Before abduction	After abduction	0.413
1440	EG2490	EG1572	Before abduction	After abduction	0.4018
1441	EG2490	EG1524	Before abduction	After abduction	0.4836
1442	EG2490	EG0088	Before abduction	After abduction	0.3974
1443	EG2490	EG1490	Before abduction	After abduction	0.1846
1444	EG2490	EG1431	Before abduction	After abduction	0.261
1445	EG2490	EG1416	Before abduction	After abduction	0.4082
